message,is_toxic
"Hmm, if deprecated_name, deprecated_group and deprecated_opts are all None, then I'd expect deprecated_opts to be empty",0
"actually you will have one Jenkins Job by project (or module) and not one by language: e.g for Java there wouldn't be only one job that generates all the war files. I wouldn't restrict the pipeline to a language and see my comments above about my concern about having a ""Solum Pipeline"" that polls jenkins.",0
I think this param should be removed here,0
"Silly me! Thanks, Abhishek!",0
"Missing a space after the if. A few others are too, but not all, so might as well make the new ones non-ugly.",0
perfect,0
"When _create_temp_snapshot returns `self.client.get Volume(snap_name)`, the value is mocked out so this call fails. _create_temp_snapshot needs to be mocked to return a snapshot object with {'name': 'osv-0DM4q ZEVSKON-AAAAAAAAA'} to match below, or the client call to get Volume can be mocked to return this dict.",0
why is error_ok if you then trigger a die?,0
[[ is bash specific. Try to not use it when your shebang is #!/bin/sh in Chrome OS.,0
"We should remove Zero MQ since its not an AMQP service (its a queue yeah, but its not compliant with the AMQP standard)",0
CHECK(pid != -1)?,0
if not self._dbinstance and not self.resource_id,0
"only_router_id should be conflicted with ids_to_ignore. I mean if we have only_router_id, the ids_to_ignore should always be None.",0
??? what is this? and why here are such inintuiteve namings,0
nit: keep these alphabetized,0
"the idea is to keep as much code executing all the time as possible. you're right that i could indent the entire block so it's under the ""if dedupe_queue"" at the top of this finally: block, but i was trying to avoid that.",0
"Checking the _REG_PAGE_COUNT register is more reliable. Raising an exception skips the following Stop Dumping To Memory call, meaning that the audio continues to dump.",0
"AFAIK we don't implement per rule subscriptions (for now), so those can be killed.",0
These args are not needed and should be removed.,0
nit: put this below after private:,0
useless,0
"pr_err should _not_ have KERN_ERR in the string, superfluous!",0
Done,0
"scrap this, put it in header.",0
"stack = mock.Mock() stack.stack_name = 'stack' complete_stack = mock.Mock() complete_stack.stack_name = 'stack' complete_stack.stack_status = 'CREATE_COMPLETE' self.mock_orchestration.stack.get.side_effect = [stack, stack, complete_stack] This would provide the behavior you want, right?",0
this looks silly. I'd just keep using N_REGISTERS_CODE_ITEM instead of these.,0
can you get rid of the white spaces above?,0
You don't need to setup an add Cleanup() to stop the mocks. The infrastructure will do this automatically.,0
"oh, I'm sorry, my stupidity in bash and confusing with normal language's return value. return 0 means true here. cool.",0
Don't really see any point in this attribute. Just kill it,0
Import order is killing pep8 :( ,0
i tested both approach and using plug() is not shorter and less readable as plug interface requires many useless information in test context.,0
self.mock_cctxt = self.mixin.client.prepare.return_value,0
this should be params=params.,0
s/fdt/blob/ I think since U-Boot seems to use that more commonly.,0
tenant_id must be nullable=False,0
"According to Google C++ Style Guide, each file should contain a description of the contents of the file. Same for other files.",0
Why not just use a 'for' loop? for (temp_size = 0; temp_size < ...; temp_zone++).,0
"Yeah, just like the one here below! Sorry, I'm dumb.",0
"You can stop inheriting from test_l3_agent_scheduler.L3Scheduler Base Mixin then in line 49 use helpers.set_agent_admin_state. Simpler, less usages of that stupid mixin... Win win.",0
should be inherited from base.Base Test Case,0
can you clarify who can call this? also maybe this is a dumb question but what is to stop a malicious origin just getting the auth credentials for someone else?,0
"@Angus: sorry for stupid question, but could you share details about ""zookeeper variables""? who use them? as far I understand Marathon apps don't need them. Also, I noticed that app templates don't have ports. How are you going to handle them?",0
nit: validating *a* request body,0
404 (Not Found ) should be thrown instead of 405,0
"Pedantic nit: It's stupid, but we try to be consistent today about using ""Info Bar"" instead of ""Infobar"" in camel-case contexts. (I would happily review a change that fixed this everywhere, but I kinda don't want to introduce piecemeal inconsistency.)",0
"that would force me into wrapping IOException, not worth the trouble.",0
Is this necessary? Doing arithmetic with booleans is kind of ugly. Seems like using an #else clause would be sufficient.,0
public_endpoint and admin_endpoint need to be configurable.,0
Typo? self.delete_port_interanal ==> self.delete_port_internal,0
is there a reason for changing to 'openstack'. i would recommend not changing the source value... just in case someone is dumb enough to point this at a real db. having source as the same default as what a live system has might be dangerous.,0
"nit: false /* forced_by_policy */, or /*forced_by_policy=*/false,",0
"intent != null && External Navigation Delegate Impl.resolve Intent(intent, true);",0
"I am not sure we could do that. Ex: >>> a = set([1,2]) >>> a set([1, 2]) >>> >>> for x in a: ... print x ... else: ... print ""Nooo"" ... 1 2 Nooo >>> The else block is getting executed no matter what?? I am surprised, is it a bug or something in python??This is on 2.7. Was wondering why the UT was failing only to discover the above behavior of python.",0
No. Our git history is too polluted by meaningless commits.,0
"because if we start from the root, we'll break FK of parent_id. I'll mention it in the comment",0
"you don't need to line wrap ebuilds to 80 cols. we let it be longer as it makes things more readable, especially once you delete the string to die.",0
"Mostly nit: But would be good to have a type check here, otherwise someone can put IRONIC_RAMDISK_TYPE=""blahhh"" and it's going to work. e.g elif [ ""$IRONIC_RAMDISK_TYPE"" == ""dib"" ]; then build_ipa_dib ... else die ""Ramdisk type $IRONIC_RAMDISK_TYPE not supported""",0
"Hmm, I mean if namespace is not supported, then command ""ip netns exec qrouter-xxx"" can't work.",0
this looks like a weird api. why not adding cookie argument to methods like add_flow?,0
"stupid question, is aodh enabled by default in the overcloud?",0
this canbe deduped,0
And this line should now be removed.,0
die supplies the \n for you.,0
"Tao, clone_replica should be deleted, a left over from the previous implementation - it was replaced by create_replica_test_volume",0
"Honestly, I'm happy to remove is_parent. I don't care much. The only value it provides is an earlier failure to an end user. Without it, creating the subport later would just fail instead. I'll drop it from the spec and see who gets upset. :-)",0
